,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
415,330593194.0,49.2562446594238,-122.92261505126999,49.25598,-122.9223018,43013.001,349,0.16738738738738773
416,330593294.0,49.2562446594238,-122.92261505126999,49.255980135779815,-122.92230207155964,43003.317,176,0.13585585585585594
417,330593394.0,49.2562446594238,-122.92261505126999,49.2559802,-122.9223022,43009.578,374,0.11093750000000004
418,330593494.0,49.2562446594238,-122.92261505126999,49.255978956989246,-122.92230168817206,43003.356,208,0.11614583333333306
419,330593594.0,49.2562446594238,-122.92261505126999,49.2559785,-122.9223015,43008.684,349,0.12
420,330593694.0,49.2562446594238,-122.92261505126999,49.25597817741935,-122.92230133870969,43009.559,271,0.12
421,330593794.0,49.2562446594238,-122.92261505126999,49.2559781,-122.9223013,43011.562000000005,366,0.12
422,330593895.0,49.2562446594238,-122.92261505126999,49.25597803303571,-122.92230143392857,43009.287000000004,237,0.12
423,330593994.0,49.2562446594238,-122.92261505126999,49.255978,-122.9223015,43012.047999999995,337,0.1195000000000001
424,330594094.0,49.2562446594238,-122.92261505126999,49.2559774,-122.9223009,43006.176,288,0.1145000000000001
425,330594194.0,49.2562446594238,-122.92261505126999,49.255977,-122.9223005,43009.073,342,0.11528846153846052
426,330594294.0,49.2562446594238,-122.92261505126999,49.25597727777778,-122.92230055555555,43008.937000000005,315,0.16817307692307706
427,330594394.0,49.2562446594238,-122.92261505126999,49.2559775,-122.9223006,43011.99,281,0.21928143712574763
428,330594494.0,49.2562446594238,-122.92261505126999,49.25597727627119,-122.9223006,43005.922999999995,195,0.18335329341317516
429,330594594.0,49.2562446594238,-122.92261505126999,49.2559772,-122.9223006,43012.280999999995,330,0.15700854700854724
430,330594694.0,49.2562446594238,-122.92261505126999,49.25597702857143,-122.92230071428571,43012.437000000005,288,0.14909547738693463
431,330594794.0,49.2562446594238,-122.92261505126999,49.2559769,-122.9223008,43011.134000000005,332,0.14407035175879382
432,330594894.0,49.2562446594238,-122.92261505126999,49.255977368,-122.92230100799999,43006.662000000004,203,0.14
433,330594994.0,49.2562446594238,-122.92261505126999,49.2559778,-122.9223012,43008.47,325,0.14
434,330595094.0,49.2562446594238,-122.92261505126999,49.255978424,-122.92230139200001,43009.442,210,0.13925742574257427
